student_id,week,initial_readiness,weekly_study_hours,learning_consistency,cumulative_hours,milestones_completed,readiness_at_week
TRJ_0386,20,24.26,24.1,0.88,457,10,66.28
TRJ_0386,24,24.26,24.1,0.88,544,11,71.08
TRJ_0387,0,20.42,23.2,1.06,0,0,20.42
TRJ_0387,4,20.42,23.2,1.06,81,2,33.0
TRJ_0387,8,20.42,23.2,1.06,163,3,43.71
TRJ_0387,12,20.42,23.2,1.06,263,6,54.47
TRJ_0387,16,20.42,23.2,1.06,347,9,61.96
TRJ_0387,20,20.42,23.2,1.06,429,10,68.09
TRJ_0387,24,20.42,23.2,1.06,509,11,73.1
TRJ_0388,0,46.71,28.5,1.21,0,0,46.71
TRJ_0388,4,46.71,28.5,1.21,97,2,57.9
TRJ_0388,8,46.71,28.5,1.21,202,5,67.38
TRJ_0388,12,46.71,28.5,1.21,326,6,75.87
TRJ_0388,16,46.71,28.5,1.21,449,8,82.1
TRJ_0388,20,46.71,28.5,1.21,552,11,86.05
TRJ_0388,24,46.71,28.5,1.21,675,14,89.65
TRJ_0389,0,27.52,29.7,1.25,0,0,27.52
TRJ_0389,4,27.52,29.7,1.25,132,1,47.92
TRJ_0389,8,27.52,29.7,1.25,249,3,61.19
TRJ_0389,12,27.52,29.7,1.25,368,5,71.24
TRJ_0389,16,27.52,29.7,1.25,493,7,78.98
TRJ_0389,20,27.52,29.7,1.25,599,8,83.91
TRJ_0389,24,27.52,29.7,1.25,719,11,88.1
TRJ_0390,0,45.67,6.4,0.83,0,0,45.67
TRJ_0390,4,45.67,6.4,0.83,28,2,48.15
TRJ_0390,8,45.67,6.4,0.83,52,4,50.25
TRJ_0390,12,45.67,6.4,0.83,74,5,52.11
TRJ_0390,16,45.67,6.4,0.83,98,8,53.98
TRJ_0390,20,45.67,6.4,0.83,125,11,56.02
TRJ_0390,24,45.67,6.4,0.83,151,13,57.92
TRJ_0391,0,38.93,15.2,1.14,0,0,38.93
TRJ_0391,4,38.93,15.2,1.14,65,1,47.39
TRJ_0391,8,38.93,15.2,1.14,129,3,54.63
TRJ_0391,12,38.93,15.2,1.14,195,5,60.99
TRJ_0391,16,38.93,15.2,1.14,251,6,65.72
TRJ_0391,20,38.93,15.2,1.14,319,8,70.67
TRJ_0391,24,38.93,15.2,1.14,376,11,74.29
TRJ_0392,0,26.08,21.5,1.28,0,0,26.08
TRJ_0392,4,26.08,21.5,1.28,79,3,39.72
TRJ_0392,8,26.08,21.5,1.28,157,5,50.63
TRJ_0392,12,26.08,21.5,1.28,231,8,59.2
TRJ_0392,16,26.08,21.5,1.28,316,9,67.2
TRJ_0392,20,26.08,21.5,1.28,412,10,74.37
TRJ_0392,24,26.08,21.5,1.28,508,11,79.97
TRJ_0393,0,45.89,11.3,0.99,0,0,45.89
TRJ_0393,4,45.89,11.3,0.99,39,1,50.01
TRJ_0393,8,45.89,11.3,0.99,85,2,54.38
TRJ_0393,12,45.89,11.3,0.99,136,4,58.8
TRJ_0393,16,45.89,11.3,0.99,184,6,62.58
TRJ_0393,20,45.89,11.3,0.99,228,8,65.73
TRJ_0393,24,45.89,11.3,0.99,275,10,68.8
TRJ_0394,0,37.99,21.4,0.74,0,0,37.99
TRJ_0394,4,37.99,21.4,0.74,89,2,45.64
TRJ_0394,8,37.99,21.4,0.74,176,4,52.24
TRJ_0394,12,37.99,21.4,0.74,274,5,58.7
TRJ_0394,16,37.99,21.4,0.74,348,6,63.01
TRJ_0394,20,37.99,21.4,0.74,430,8,67.25
TRJ_0394,24,37.99,21.4,0.74,524,10,71.53
TRJ_0395,0,31.32,29.8,0.75,0,0,31.32
TRJ_0395,4,31.32,29.8,0.75,102,3,41.08
TRJ_0395,8,31.32,29.8,0.75,229,5,51.35
TRJ_0395,12,31.32,29.8,0.75,364,8,60.28
TRJ_0395,16,31.32,29.8,0.75,467,10,65.98
TRJ_0395,20,31.32,29.8,0.75,593,11,71.85
TRJ_0395,24,31.32,29.8,0.75,710,13,76.39
TRJ_0396,0,35.12,22.7,0.84,0,0,35.12
TRJ_0396,4,35.12,22.7,0.84,91,3,44.35
TRJ_0396,8,35.12,22.7,0.84,186,5,52.6
TRJ_0396,12,35.12,22.7,0.84,267,6,58.7
TRJ_0396,16,35.12,22.7,0.84,354,7,64.37
TRJ_0396,20,35.12,22.7,0.84,444,8,69.37
TRJ_0396,24,35.12,22.7,0.84,523,10,73.18
TRJ_0397,0,54.52,5.1,0.76,0,0,54.52
TRJ_0397,4,54.52,5.1,0.76,21,2,55.98
TRJ_0397,8,54.52,5.1,0.76,38,4,57.14
TRJ_0397,12,54.52,5.1,0.76,61,7,58.62
TRJ_0397,16,54.52,5.1,0.76,84,10,60.06
TRJ_0397,20,54.52,5.1,0.76,104,13,61.27
TRJ_0397,24,54.52,5.1,0.76,124,16,62.48
TRJ_0398,0,50.28,10.7,0.95,0,0,50.28
TRJ_0398,4,50.28,10.7,0.95,47,3,54.59
TRJ_0398,8,50.28,10.7,0.95,87,5,57.99
TRJ_0398,12,50.28,10.7,0.95,135,6,61.68
TRJ_0398,16,50.28,10.7,0.95,180,9,64.83
TRJ_0398,20,50.28,10.7,0.95,225,10,67.77
TRJ_0398,24,50.28,10.7,0.95,269,11,70.4
TRJ_0399,0,45.15,26.4,1.27,0,0,45.15
TRJ_0399,4,45.15,26.4,1.27,96,3,57.04
TRJ_0399,8,45.15,26.4,1.27,216,4,68.38
TRJ_0399,12,45.15,26.4,1.27,331,7,76.44
TRJ_0399,16,45.15,26.4,1.27,437,8,82.01
TRJ_0399,20,45.15,26.4,1.27,539,10,86.14
TRJ_0399,24,45.15,26.4,1.27,642,13,89.34
TRJ_0400,0,39.2,22.6,1.11,0,0,39.2
TRJ_0400,4,39.2,22.6,1.11,83,3,49.44
TRJ_0400,8,39.2,22.6,1.11,174,5,58.77
TRJ_0400,12,39.2,22.6,1.11,265,6,66.34
TRJ_0400,16,39.2,22.6,1.11,347,7,71.97
TRJ_0400,20,39.2,22.6,1.11,434,10,76.92
TRJ_0400,24,39.2,22.6,1.11,526,12,81.23
TRJ_0401,0,50.96,13.6,0.85,0,0,50.96
TRJ_0401,4,50.96,13.6,0.85,47,2,54.79
TRJ_0401,8,50.96,13.6,0.85,103,3,58.9
TRJ_0401,12,50.96,13.6,0.85,161,4,62.78
TRJ_0401,16,50.96,13.6,0.85,210,6,65.79
TRJ_0401,20,50.96,13.6,0.85,266,7,68.91
TRJ_0401,24,50.96,13.6,0.85,328,8,72.02
TRJ_0402,0,42.55,20.0,0.74,0,0,42.55
TRJ_0402,4,42.55,20.0,0.74,91,1,49.84
TRJ_0402,8,42.55,20.0,0.74,170,3,55.39
TRJ_0402,12,42.55,20.0,0.74,250,5,60.37
TRJ_0402,16,42.55,20.0,0.74,337,7,65.17
TRJ_0402,20,42.55,20.0,0.74,416,8,69.02
TRJ_0402,24,42.55,20.0,0.74,496,9,72.48
TRJ_0403,0,47.89,10.3,0.82,0,0,47.89
TRJ_0403,4,47.89,10.3,0.82,38,3,51.1
TRJ_0403,8,47.89,10.3,0.82,79,6,54.34
TRJ_0403,12,47.89,10.3,0.82,121,9,57.43
TRJ_0403,16,47.89,10.3,0.82,165,10,60.46
TRJ_0403,20,47.89,10.3,0.82,204,12,62.93
TRJ_0403,24,47.89,10.3,0.82,241,14,65.15
TRJ_0404,0,31.51,9.3,0.86,0,0,31.51
TRJ_0404,4,31.51,9.3,0.86,32,2,35.22
TRJ_0404,8,31.51,9.3,0.86,64,3,38.74
TRJ_0404,12,31.51,9.3,0.86,97,4,42.21
TRJ_0404,16,31.51,9.3,0.86,132,7,45.62
TRJ_0404,20,31.51,9.3,0.86,174,8,49.42
TRJ_0404,24,31.51,9.3,0.86,211,9,52.54
TRJ_0405,0,20.04,9.6,0.86,0,0,20.04
TRJ_0405,4,20.04,9.6,0.86,43,1,25.75
TRJ_0405,8,20.04,9.6,0.86,79,4,30.31
TRJ_0405,12,20.04,9.6,0.86,122,7,35.32
TRJ_0405,16,20.04,9.6,0.86,155,9,38.95
TRJ_0405,20,20.04,9.6,0.86,197,12,43.26
TRJ_0405,24,20.04,9.6,0.86,234,14,46.84
TRJ_0406,0,50.78,23.6,0.86,0,0,50.78
TRJ_0406,4,50.78,23.6,0.86,91,2,57.93
TRJ_0406,8,50.78,23.6,0.86,191,4,64.6
TRJ_0406,12,50.78,23.6,0.86,277,5,69.51
TRJ_0406,16,50.78,23.6,0.86,376,6,74.31
TRJ_0406,20,50.78,23.6,0.86,472,8,78.23
TRJ_0406,24,50.78,23.6,0.86,561,9,81.35
TRJ_0407,0,42.57,28.2,1.24,0,0,42.57
TRJ_0407,4,42.57,28.2,1.24,114,2,56.72
TRJ_0407,8,42.57,28.2,1.24,234,3,67.89
TRJ_0407,12,42.57,28.2,1.24,343,5,75.51
TRJ_0407,16,42.57,28.2,1.24,446,7,81.07
TRJ_0407,20,42.57,28.2,1.24,563,8,85.87
TRJ_0407,24,42.57,28.2,1.24,668,9,89.12
TRJ_0408,0,26.13,23.3,1.23,0,0,26.13
TRJ_0408,4,26.13,23.3,1.23,93,2,41.32
TRJ_0408,8,26.13,23.3,1.23,173,4,51.86
TRJ_0408,12,26.13,23.3,1.23,272,6,62.28
TRJ_0408,16,26.13,23.3,1.23,372,9,70.53
TRJ_0408,20,26.13,23.3,1.23,477,11,77.26
TRJ_0408,24,26.13,23.3,1.23,571,13,81.98
TRJ_0409,0,38.17,22.9,1.0,0,0,38.17
TRJ_0409,4,38.17,22.9,1.0,83,3,47.68
TRJ_0409,8,38.17,22.9,1.0,183,5,57.18
TRJ_0409,12,38.17,22.9,1.0,278,8,64.61
TRJ_0409,16,38.17,22.9,1.0,363,10,70.18
TRJ_0409,20,38.17,22.9,1.0,467,13,75.81
TRJ_0409,24,38.17,22.9,1.0,567,16,80.22
TRJ_0410,0,28.91,5.4,1.28,0,0,28.91
TRJ_0410,4,28.91,5.4,1.28,19,3,32.29
TRJ_0410,8,28.91,5.4,1.28,39,6,35.75
TRJ_0410,12,28.91,5.4,1.28,58,9,38.89
TRJ_0410,16,28.91,5.4,1.28,82,11,42.56
TRJ_0410,20,28.91,5.4,1.28,102,14,45.5
TRJ_0410,24,28.91,5.4,1.28,122,16,48.23
TRJ_0411,0,33.12,29.9,1.01,0,0,33.12
TRJ_0411,4,33.12,29.9,1.01,102,3,45.65
TRJ_0411,8,33.12,29.9,1.01,226,4,57.71
TRJ_0411,12,33.12,29.9,1.01,347,6,66.91
TRJ_0411,16,33.12,29.9,1.01,451,7,73.2
TRJ_0411,20,33.12,29.9,1.01,583,10,79.48
TRJ_0411,24,33.12,29.9,1.01,687,11,83.39
TRJ_0412,0,17.45,23.5,0.99,0,0,17.45
TRJ_0412,4,17.45,23.5,0.99,81,2,29.74
TRJ_0412,8,17.45,23.5,0.99,176,3,41.8
TRJ_0412,12,17.45,23.5,0.99,266,4,51.4
TRJ_0412,16,17.45,23.5,0.99,366,5,60.18
TRJ_0412,20,17.45,23.5,0.99,447,7,66.09
TRJ_0412,24,17.45,23.5,0.99,536,9,71.62
TRJ_0413,0,34.55,18.8,1.12,0,0,34.55
TRJ_0413,4,34.55,18.8,1.12,72,1,44.34
TRJ_0413,8,34.55,18.8,1.12,140,2,52.29
TRJ_0413,12,34.55,18.8,1.12,213,4,59.52
TRJ_0413,16,34.55,18.8,1.12,283,6,65.41
TRJ_0413,20,34.55,18.8,1.12,363,7,71.09
TRJ_0413,24,34.55,18.8,1.12,428,10,75.01
TRJ_0414,0,52.78,27.1,0.89,0,0,52.78
TRJ_0414,4,52.78,27.1,0.89,95,2,60.17
TRJ_0414,8,52.78,27.1,0.89,208,4,67.46
TRJ_0414,12,52.78,27.1,0.89,331,7,73.86
TRJ_0414,16,52.78,27.1,0.89,453,9,78.97
TRJ_0414,20,52.78,27.1,0.89,548,12,82.25
TRJ_0414,24,52.78,27.1,0.89,653,13,85.3
TRJ_0415,0,38.69,25.8,0.98,0,0,38.69
TRJ_0415,4,38.69,25.8,0.98,102,1,49.84
TRJ_0415,8,38.69,25.8,0.98,207,2,59.2
TRJ_0415,12,38.69,25.8,0.98,324,4,67.58
TRJ_0415,16,38.69,25.8,0.98,420,7,73.15
TRJ_0415,20,38.69,25.8,0.98,527,8,78.26
TRJ_0415,24,38.69,25.8,0.98,644,9,82.73
TRJ_0416,0,33.13,13.1,0.88,0,0,33.13
TRJ_0416,4,33.13,13.1,0.88,54,1,39.28
TRJ_0416,8,33.13,13.1,0.88,105,3,44.58
TRJ_0416,12,33.13,13.1,0.88,162,4,49.94
TRJ_0416,16,33.13,13.1,0.88,210,7,54.04
TRJ_0416,20,33.13,13.1,0.88,270,10,58.67
TRJ_0416,24,33.13,13.1,0.88,328,12,62.71
TRJ_0417,0,29.46,26.5,1.3,0,0,29.46
TRJ_0417,4,29.46,26.5,1.3,121,1,48.6
TRJ_0417,8,29.46,26.5,1.3,221,2,60.38
TRJ_0417,12,29.46,26.5,1.3,327,4,69.97
TRJ_0417,16,29.46,26.5,1.3,433,7,77.22
TRJ_0417,20,29.46,26.5,1.3,545,8,82.99
TRJ_0417,24,29.46,26.5,1.3,637,9,86.62
TRJ_0418,0,47.87,9.9,0.98,0,0,47.87
TRJ_0418,4,47.87,9.9,0.98,40,1,51.87
TRJ_0418,8,47.87,9.9,0.98,79,3,55.44
TRJ_0418,12,47.87,9.9,0.98,113,5,58.35
TRJ_0418,16,47.87,9.9,0.98,151,7,61.35
TRJ_0418,20,47.87,9.9,0.98,189,8,64.19
TRJ_0418,24,47.87,9.9,0.98,228,10,66.85
TRJ_0419,0,54.02,15.5,1.07,0,0,54.02
TRJ_0419,4,54.02,15.5,1.07,54,2,59.11
TRJ_0419,8,54.02,15.5,1.07,110,5,63.8
TRJ_0419,12,54.02,15.5,1.07,163,7,67.74
TRJ_0419,16,54.02,15.5,1.07,224,9,71.72
TRJ_0419,20,54.02,15.5,1.07,286,11,75.24
TRJ_0419,24,54.02,15.5,1.07,355,12,78.68
TRJ_0420,0,42.48,10.6,0.74,0,0,42.48
TRJ_0420,4,42.48,10.6,0.74,37,1,45.58
TRJ_0420,8,42.48,10.6,0.74,73,2,48.47
TRJ_0420,12,42.48,10.6,0.74,121,5,52.03
TRJ_0420,16,42.48,10.6,0.74,166,8,55.12
TRJ_0420,20,42.48,10.6,0.74,203,11,57.51
TRJ_0420,24,42.48,10.6,0.74,241,13,59.84
TRJ_0421,0,43.5,10.7,1.03,0,0,43.5
TRJ_0421,4,43.5,10.7,1.03,38,3,47.79
TRJ_0421,8,43.5,10.7,1.03,85,6,52.68
TRJ_0421,12,43.5,10.7,1.03,128,9,56.74
TRJ_0421,16,43.5,10.7,1.03,168,11,60.18
TRJ_0421,20,43.5,10.7,1.03,216,14,63.93
TRJ_0421,24,43.5,10.7,1.03,259,16,67.0
TRJ_0422,0,36.76,14.9,0.78,0,0,36.76
TRJ_0422,4,36.76,14.9,0.78,54,2,41.92
TRJ_0422,8,36.76,14.9,0.78,113,3,47.04
TRJ_0422,12,36.76,14.9,0.78,176,4,52.02
TRJ_0422,16,36.76,14.9,0.78,230,7,55.92
TRJ_0422,20,36.76,14.9,0.78,283,8,59.45
TRJ_0422,24,36.76,14.9,0.78,342,10,63.07
TRJ_0423,0,20.14,15.9,1.04,0,0,20.14
TRJ_0423,4,20.14,15.9,1.04,63,3,30.0
TRJ_0423,8,20.14,15.9,1.04,134,4,39.64
TRJ_0423,12,20.14,15.9,1.04,189,5,46.2
TRJ_0423,16,20.14,15.9,1.04,260,8,53.62
TRJ_0423,20,20.14,15.9,1.04,325,9,59.57
TRJ_0423,24,20.14,15.9,1.04,382,11,64.09
TRJ_0424,0,19.16,25.8,0.72,0,0,19.16
TRJ_0424,4,19.16,25.8,0.72,105,1,30.57
TRJ_0424,8,19.16,25.8,0.72,219,2,41.16
TRJ_0424,12,19.16,25.8,0.72,335,3,50.25
TRJ_0424,16,19.16,25.8,0.72,441,5,57.35
TRJ_0424,20,19.16,25.8,0.72,558,8,63.99
TRJ_0424,24,19.16,25.8,0.72,666,11,69.18
TRJ_0425,0,52.47,26.4,0.72,0,0,52.47
TRJ_0425,4,52.47,26.4,0.72,102,3,59.0
TRJ_0425,8,52.47,26.4,0.72,204,6,64.63
TRJ_0425,12,52.47,26.4,0.72,304,7,69.37
TRJ_0425,16,52.47,26.4,0.72,425,9,74.29
TRJ_0425,20,52.47,26.4,0.72,519,12,77.56
TRJ_0425,24,52.47,26.4,0.72,616,14,80.49
TRJ_0426,0,18.82,19.3,1.2,0,0,18.82
TRJ_0426,4,18.82,19.3,1.2,70,2,31.51
TRJ_0426,8,18.82,19.3,1.2,148,3,43.29
TRJ_0426,12,18.82,19.3,1.2,218,6,52.08
TRJ_0426,16,18.82,19.3,1.2,285,8,59.2
TRJ_0426,20,18.82,19.3,1.2,353,11,65.38
TRJ_0426,24,18.82,19.3,1.2,428,12,71.11
TRJ_0427,0,23.23,7.3,0.95,0,0,23.23
TRJ_0427,4,23.23,7.3,0.95,30,3,27.57
TRJ_0427,8,23.23,7.3,0.95,59,6,31.56
TRJ_0427,12,23.23,7.3,0.95,88,8,35.27
TRJ_0427,16,23.23,7.3,0.95,116,11,38.73
TRJ_0427,20,23.23,7.3,0.95,145,13,42.04
TRJ_0427,24,23.23,7.3,0.95,177,14,45.51
TRJ_0428,0,16.24,16.7,1.23,0,0,16.24
TRJ_0428,4,16.24,16.7,1.23,67,1,29.01
TRJ_0428,8,16.24,16.7,1.23,128,3,38.94
TRJ_0428,12,16.24,16.7,1.23,189,4,47.51
TRJ_0428,16,16.24,16.7,1.23,258,7,55.77
TRJ_0428,20,16.24,16.7,1.23,330,9,63.01
TRJ_0428,24,16.24,16.7,1.23,403,11,69.15
TRJ_0429,0,35.31,25.6,0.85,0,0,35.31
TRJ_0429,4,35.31,25.6,0.85,104,3,45.85
TRJ_0429,8,35.31,25.6,0.85,215,4,55.18
TRJ_0429,12,35.31,25.6,0.85,330,6,63.14
TRJ_0429,16,35.31,25.6,0.85,441,9,69.49
TRJ_0429,20,35.31,25.6,0.85,554,11,74.85
TRJ_0429,24,35.31,25.6,0.85,668,14,79.29
TRJ_0430,0,25.79,13.1,1.18,0,0,25.79
TRJ_0430,4,25.79,13.1,1.18,59,3,35.46
TRJ_0430,8,25.79,13.1,1.18,116,4,43.62
TRJ_0430,12,25.79,13.1,1.18,164,5,49.67
TRJ_0430,16,25.79,13.1,1.18,224,8,56.33
TRJ_0430,20,25.79,13.1,1.18,278,11,61.6
TRJ_0430,24,25.79,13.1,1.18,330,13,66.04
TRJ_0431,0,53.6,27.4,1.05,0,0,53.6
TRJ_0431,4,53.6,27.4,1.05,105,3,62.79
TRJ_0431,8,53.6,27.4,1.05,213,5,70.38
TRJ_0431,12,53.6,27.4,1.05,324,7,76.55
TRJ_0431,16,53.6,27.4,1.05,437,10,81.51
TRJ_0431,20,53.6,27.4,1.05,553,11,85.51
TRJ_0431,24,53.6,27.4,1.05,665,14,88.57
TRJ_0432,0,49.85,7.5,1.27,0,0,49.85
TRJ_0432,4,49.85,7.5,1.27,27,1,53.2
TRJ_0432,8,49.85,7.5,1.27,55,3,56.42
TRJ_0432,12,49.85,7.5,1.27,88,6,59.93
TRJ_0432,16,49.85,7.5,1.27,117,8,62.8
TRJ_0432,20,49.85,7.5,1.27,147,11,65.6
TRJ_0432,24,49.85,7.5,1.27,177,13,68.19
TRJ_0433,0,20.28,15.0,1.25,0,0,20.28
TRJ_0433,4,20.28,15.0,1.25,52,3,30.01
TRJ_0433,8,20.28,15.0,1.25,115,4,40.31
TRJ_0433,12,20.28,15.0,1.25,174,6,48.61
TRJ_0433,16,20.28,15.0,1.25,225,9,54.82
TRJ_0433,20,20.28,15.0,1.25,284,10,61.08
TRJ_0433,24,20.28,15.0,1.25,342,11,66.33
TRJ_0434,0,40.45,10.1,0.92,0,0,40.45
TRJ_0434,4,40.45,10.1,0.92,41,2,44.83
TRJ_0434,8,40.45,10.1,0.92,84,5,49.08
TRJ_0434,12,40.45,10.1,0.92,121,6,52.5
TRJ_0434,16,40.45,10.1,0.92,164,7,56.12
TRJ_0434,20,40.45,10.1,0.92,203,9,59.23
TRJ_0434,24,40.45,10.1,0.92,243,12,62.16
TRJ_0435,0,36.67,9.3,0.87,0,0,36.67
TRJ_0435,4,36.67,9.3,0.87,40,2,40.97
TRJ_0435,8,36.67,9.3,0.87,76,4,44.6
TRJ_0435,12,36.67,9.3,0.87,111,5,47.93
TRJ_0435,16,36.67,9.3,0.87,143,7,50.81
TRJ_0435,20,36.67,9.3,0.87,176,8,53.61
TRJ_0435,24,36.67,9.3,0.87,213,10,56.56
TRJ_0436,0,34.23,29.4,0.81,0,0,34.23
TRJ_0436,4,34.23,29.4,0.81,107,2,44.75
TRJ_0436,8,34.23,29.4,0.81,231,5,54.83
TRJ_0436,12,34.23,29.4,0.81,344,8,62.44
TRJ_0436,16,34.23,29.4,0.81,454,9,68.6
TRJ_0436,20,34.23,29.4,0.81,555,11,73.38
TRJ_0436,24,34.23,29.4,0.81,677,12,78.18
TRJ_0437,0,49.47,29.5,0.97,0,0,49.47
TRJ_0437,4,49.47,29.5,0.97,122,2,60.16
TRJ_0437,8,49.47,29.5,0.97,229,4,67.65
TRJ_0437,12,49.47,29.5,0.97,356,7,74.73
TRJ_0437,16,49.47,29.5,0.97,467,8,79.64
TRJ_0437,20,49.47,29.5,0.97,597,9,84.2
TRJ_0437,24,49.47,29.5,0.97,727,12,87.72
TRJ_0438,0,18.88,21.0,1.2,0,0,18.88
TRJ_0438,4,18.88,21.0,1.2,84,1,33.79
TRJ_0438,8,18.88,21.0,1.2,173,3,46.58
TRJ_0438,12,18.88,21.0,1.2,249,4,55.58
TRJ_0438,16,18.88,21.0,1.2,336,6,63.97
TRJ_0438,20,18.88,21.0,1.2,422,7,70.73
TRJ_0438,24,18.88,21.0,1.2,500,9,75.74
TRJ_0439,0,51.95,15.7,1.12,0,0,51.95
TRJ_0439,4,51.95,15.7,1.12,55,3,57.52
TRJ_0439,8,51.95,15.7,1.12,108,6,62.31
TRJ_0439,12,51.95,15.7,1.12,179,9,67.87
TRJ_0439,16,51.95,15.7,1.12,245,12,72.34
TRJ_0439,20,51.95,15.7,1.12,301,13,75.61
TRJ_0439,24,51.95,15.7,1.12,364,15,78.86
TRJ_0440,0,19.07,24.5,0.92,0,0,19.07
TRJ_0440,4,19.07,24.5,0.92,84,2,30.73
TRJ_0440,8,19.07,24.5,0.92,168,4,40.66
TRJ_0440,12,19.07,24.5,0.92,258,6,49.76
TRJ_0440,16,19.07,24.5,0.92,346,8,57.33
TRJ_0440,20,19.07,24.5,0.92,458,9,65.31
TRJ_0440,24,19.07,24.5,0.92,569,12,71.74
TRJ_0441,0,50.2,14.6,0.71,0,0,50.2
TRJ_0441,4,50.2,14.6,0.71,56,3,54.03
TRJ_0441,8,50.2,14.6,0.71,119,6,57.97
TRJ_0441,12,50.2,14.6,0.71,170,9,60.93
TRJ_0441,16,50.2,14.6,0.71,222,11,63.76
TRJ_0441,20,50.2,14.6,0.71,276,12,66.45
TRJ_0441,24,50.2,14.6,0.71,326,13,68.79
TRJ_0442,0,29.27,13.7,0.98,0,0,29.27
TRJ_0442,4,29.27,13.7,0.98,47,2,35.55
TRJ_0442,8,29.27,13.7,0.98,97,5,41.59
TRJ_0442,12,29.27,13.7,0.98,151,8,47.54
TRJ_0442,16,29.27,13.7,0.98,211,11,53.38
TRJ_0442,20,29.27,13.7,0.98,259,13,57.57
TRJ_0442,24,29.27,13.7,0.98,307,15,61.39
TRJ_0443,0,18.07,17.3,0.81,0,0,18.07
TRJ_0443,4,18.07,17.3,0.81,66,2,26.44
TRJ_0443,8,18.07,17.3,0.81,132,3,34.0
TRJ_0443,12,18.07,17.3,0.81,193,4,40.22
TRJ_0443,16,18.07,17.3,0.81,271,7,47.37
TRJ_0443,20,18.07,17.3,0.81,342,10,53.13
TRJ_0443,24,18.07,17.3,0.81,416,11,58.45
TRJ_0444,0,41.6,16.2,1.27,0,0,41.6
TRJ_0444,4,41.6,16.2,1.27,61,2,50.06
TRJ_0444,8,41.6,16.2,1.27,134,5,58.56
TRJ_0444,12,41.6,16.2,1.27,201,6,65.07
TRJ_0444,16,41.6,16.2,1.27,264,8,70.28
TRJ_0444,20,41.6,16.2,1.27,332,11,75.01
TRJ_0444,24,41.6,16.2,1.27,403,12,79.15
TRJ_0445,0,52.05,20.4,1.11,0,0,52.05
TRJ_0445,4,52.05,20.4,1.11,92,3,60.97
TRJ_0445,8,52.05,20.4,1.11,173,6,67.46
TRJ_0445,12,52.05,20.4,1.11,263,8,73.4
TRJ_0445,16,52.05,20.4,1.11,345,10,77.86
TRJ_0445,20,52.05,20.4,1.11,434,13,81.86
TRJ_0445,24,52.05,20.4,1.11,517,16,84.94
TRJ_0446,0,24.46,9.8,0.89,0,0,24.46
TRJ_0446,4,24.46,9.8,0.89,36,1,29.21
TRJ_0446,8,24.46,9.8,0.89,74,3,33.85
TRJ_0446,12,24.46,9.8,0.89,115,5,38.56
TRJ_0446,16,24.46,9.8,0.89,158,6,43.13
TRJ_0446,20,24.46,9.8,0.89,193,9,46.59
TRJ_0446,24,24.46,9.8,0.89,232,12,50.26
TRJ_0447,0,41.47,18.5,0.74,0,0,41.47
TRJ_0447,4,41.47,18.5,0.74,77,1,47.78
TRJ_0447,8,41.47,18.5,0.74,147,3,52.93
TRJ_0447,12,41.47,18.5,0.74,215,4,57.45
TRJ_0447,16,41.47,18.5,0.74,287,7,61.79
TRJ_0447,20,41.47,18.5,0.74,365,8,66.0
TRJ_0447,24,41.47,18.5,0.74,440,10,69.57
TRJ_0448,0,25.12,9.1,0.91,0,0,25.12
TRJ_0448,4,25.12,9.1,0.91,31,1,29.27
TRJ_0448,8,25.12,9.1,0.91,71,2,34.3
TRJ_0448,12,25.12,9.1,0.91,105,3,38.26
TRJ_0448,16,25.12,9.1,0.91,145,6,42.66
TRJ_0448,20,25.12,9.1,0.91,183,7,46.57
TRJ_0448,24,25.12,9.1,0.91,224,8,50.43
TRJ_0449,0,38.13,24.1,0.8,0,0,38.13
TRJ_0449,4,38.13,24.1,0.8,101,3,47.39
TRJ_0449,8,38.13,24.1,0.8,198,6,54.99
TRJ_0449,12,38.13,24.1,0.8,293,7,61.38
TRJ_0449,16,38.13,24.1,0.8,381,8,66.48
TRJ_0449,20,38.13,24.1,0.8,482,10,71.52
TRJ_0449,24,38.13,24.1,0.8,578,12,75.61
TRJ_0450,0,49.5,7.3,0.74,0,0,49.5
TRJ_0450,4,49.5,7.3,0.74,25,1,51.39
TRJ_0450,8,49.5,7.3,0.74,52,3,53.33
TRJ_0450,12,49.5,7.3,0.74,83,4,55.48
TRJ_0450,16,49.5,7.3,0.74,112,7,57.4
TRJ_0450,20,49.5,7.3,0.74,142,9,59.26
TRJ_0450,24,49.5,7.3,0.74,171,10,61.01
TRJ_0451,0,38.63,5.4,1.12,0,0,38.63
TRJ_0451,4,38.63,5.4,1.12,23,3,41.77
TRJ_0451,8,38.63,5.4,1.12,47,5,44.9
TRJ_0451,12,38.63,5.4,1.12,69,7,47.64
TRJ_0451,16,38.63,5.4,1.12,90,10,50.13
TRJ_0451,20,38.63,5.4,1.12,111,13,52.51
TRJ_0451,24,38.63,5.4,1.12,131,16,54.64
TRJ_0452,0,33.92,6.0,1.28,0,0,33.92
TRJ_0452,4,33.92,6.0,1.28,21,3,37.39
TRJ_0452,8,33.92,6.0,1.28,42,4,40.75
TRJ_0452,12,33.92,6.0,1.28,66,5,44.3
TRJ_0452,16,33.92,6.0,1.28,89,6,47.55
TRJ_0452,20,33.92,6.0,1.28,115,7,51.01
TRJ_0452,24,33.92,6.0,1.28,137,8,53.76
